adipo1	dermal_MVEC	macro3	tcell3	DC	SmoothMuscle	Neutrophils
0.314654533208168	0.14011409823319	0.232230106944102	0.21300126161454	0.023391038014903	0.0271453479801466	0.0494636140049504
0.231649644833636	0.159580204327987	0.262630827920127	0.24613932291825	0.0281226559978206	0.0349809611117323	0.0368963828904471
0.146061009101049	0.346713055583916	0.0170317506388681	0.390194184676168	0.0801807339211941	0.000526805535656666	0.0192924605431492
0.130706867116743	0.340383236123684	0.188285419271601	0.240624477487973	0.0290270545401323	0.027174736754624	0.0437982087052437
0.489751712197887	0.198531686165562	0.0384290228455297	0.173287578791021	0.0408102248804708	0.0490196928792821	0.0101700822402471
0.0197405049754242	0.0422458266554503	0.44316338890906	0.394850279460066	0.0437821898693041	0.0127536934801217	0.0434641166505742
0.0348265856477493	0.161750506581856	0.214586056456991	0.488836851313404	0.0477518196368574	0.0230533569348791	0.0291948234282635
0.289968741949827	0.168583388536742	0.243191330396841	0.198256539116591	0.0685217063722086	0.0224689403169695	0.00900935331082191
0.00294856607587597	0.335557011951173	0.298228207213523	0.263266214759428	0.0355870919945553	0.0215796124527966	0.0428332955526481
0.208959770611614	0.161147368808479	0.308414908358967	0.221477952220939	0.0270925828586332	0.0423885011060053	0.0305189160353615
0.330685519558673	0.0978132341416756	0.132872478191253	0.338628768108398	0.0249202316970439	0.0643196078382549	0.0107601604647013
0.00723026759287384	0.426016255297032	0.38464636434344	0.0821071127666547	0.0254610922813912	0.0442020463640893	0.0303368613545196
0.120056927448117	0.0600474225185452	0.60010638118268	0.119789268850658	0.0364033582463168	0.0313354801652974	0.0322611615883857
0.328482792583036	0.287051803563778	0.242177396727839	0.0422880071253464	0.00745794261947134	0.0512145334931822	0.0413275238873464
0.0464141170877523	0.28629043600351	0.136847678561396	0.430447768347342	0.0430292373155253	0.0529918525723782	0.00397891011209649
0.487168838978386	0.100790376335105	0.224544601207835	0.0874961834786733	0.0521266151424594	0.00408443649284745	0.0437889483646931
0.218154159434274	0.310320543628152	0.137452946368263	0.234072350569311	0.0344978219726136	0.00416329257913517	0.0613388854482513
0.328752694288817	0.13848928050112	0.184359927802804	0.248398097407259	0.0208195334880736	0.0173478650447983	0.0618326014671281
0.227185602657513	0.26515063272023	0.241102323674553	0.166561440947704	0.036010832174449	0.0239025889265904	0.0400865788989606
0.259972017188825	0.0715280075278354	0.276480356564592	0.292019618718747	0.0321918679096707	0.0214240518155166	0.0463840802748126
0.244602992825018	0.232552256262766	0.1736438922516	0.249200858660615	0.0454281750523526	0.048019738626091	0.00655208632155644
0.143561922143499	0.33519713500107	0.309497668729859	0.111743274125572	0.0392473515380614	0.048172450796599	0.0125801976653396
0.355466056251306	0.0138786055917092	0.125642551965632	0.405012786191353	2.29776347298603e-05	0.0107542138007043	0.0892228085645658
0.130036186967461	0.285528571631084	0.257423915579335	0.22701132582212	0.0402404951061156	0.0259527327037751	0.0338067721901092
0.224038040414259	0.20314224314965	0.367752949688314	0.105066766747777	0.014715927142138	0.0314442530781545	0.0538398197797075
0.142552823294889	0.0679116135101313	0.148181450302183	0.541354112892797	0.0476797739760399	0.000574616087901171	0.0517456099360589
0.343862359964263	0.292210514750682	0.0241039078726531	0.239823217412402	0.0254533312680972	0.021248665290879	0.0532980034410238
0.226792496639874	0.149354126300265	0.309126722521474	0.214726654538387	0.0519094683334872	0.0103340572701589	0.0377564743963539
0.0808581011773886	0.0523788200850643	0.45883860060837	0.307924478129178	0.0378147804916676	0.0398615470463109	0.0223236724620215
0.303278164648654	0.097202951505744	0.234057976795274	0.265460907050329	0.0510562872081264	0.0244500248612715	0.0244936879306021
0.112531966811933	0.17939030356297	0.141613806676936	0.466463922948162	0.0296936006177885	0.0506661548594781	0.0196402445227334
0.030459940056916	0.3188941380838	0.229230983283606	0.321414938575678	0.0433655320562699	0.0465782688694055	0.0100561990743246
0.12750218160713	0.0242544678806359	0.159065235903293	0.589178114608941	0.0633956848811433	0.0330713491006668	0.00353296601818986
0.249155471072467	0.258443437786746	0.113211578394074	0.279189512746713	0.0532976774901353	0.0326920883230964	0.0140102341867683
0.156518242793349	0.142572858074222	0.344840118185497	0.256068780946931	0.0094109305106036	0.0685787294098329	0.0220103400795635
0.189986361574039	0.131408306353223	0.217838668378004	0.360766663694734	0.0477419107151468	0.010993012484713	0.0412650768001402
0.0120525933572972	0.173972219435197	0.244829868440543	0.469145318766963	0.0409308347748034	0.00433423522156438	0.0547349300036323
0.0121028323392949	0.366376319338598	0.384660570676095	0.136860277646012	0.0371287257461499	0.0363691281015775	0.0265021461522726
0.0754124148181228	0.0504350949022603	0.340845373716069	0.433307116563548	0.0205101349253616	0.0254256329498825	0.0540642321247559
0.337758471101456	0.271455224386413	0.236731929703184	0.054054374808947	0.039107903079016	0.0394488107524449	0.0214432861685391
0.209800125875531	0.465695691279439	0.102401618189745	0.122102564655286	0.0563859199855691	0.0432937588924084	0.000320321122022459
0.340673568286637	0.0767939550213031	0.123093793135941	0.359438683556119	0.0389666150430122	0.0218365868852036	0.0391967980717843
0.12905025100846	0.228019962497015	0.402019375039173	0.140910411455352	0.065736650150113	0.0142744722834728	0.0199888775664141
0.226752161030414	0.302186823886862	0.245711243130591	0.125349771952133	0.0213941923947278	0.0235367283421642	0.055069079263108
0.280203002642078	0.380761519800559	0.139065253715338	0.0999702238420249	0.0491779474801688	0.0462438041493949	0.0045782483704364
0.0906822893974733	0.303146707858852	0.276735295788467	0.229435706955208	0.0455606485590068	0.00950209712815012	0.0449372543128431
